Mod:Item:MetaData, Localized Name
immersiveengineering:connector:7, 变压器
immersiveengineering:connector:8, 高压变压器
immersiveengineering:connector:9, 断路刀闸
immersiveengineering:connector:10, 红石控制断路刀闸
immersiveengineering:connector:11, 电流互感器
immersiveengineering:connector:12, 红石接线器
immersiveengineering:connector:13, 红石探测接线器
immersiveengineering:metal_device0:0, 低压电容器
immersiveengineering:metal_device0:1, 中压电容器
immersiveengineering:metal_device0:2, 高压电容器
immersiveengineering:metal_device0:3, 创造电容器
immersiveengineering:metal_device0:4, 金属桶
immersiveengineering:metal_device0:5, 液泵
immersiveengineering:metal_device0:6, 液阀
immersiveengineering:metal_device1:0, 高炉鼓风机
immersiveengineering:metal_device1:1, 外置加热器
immersiveengineering:metal_device1:2, 动能发电机
immersiveengineering:metal_device1:3, 热传导发电机
immersiveengineering:metal_device1:4, 电灯
immersiveengineering:metal_device1:5, 充电站
immersiveengineering:metal_device1:6, 输液管
immersiveengineering:metal_device1:7, 岩芯钻井
immersiveengineering:metal_device1:8, 特斯拉线圈
immersiveengineering:metal_device1:9, 泛光灯
immersiveengineering:metal_device1:10, 化学喷射炮塔
immersiveengineering:metal_device1:11, 机枪炮塔
immersiveengineering:metal_device1:13, 园艺玻璃罩
immersiveengineering:conveyor, tile.immersiveengineering.conveyor.name
immersiveengineering:material:0, 防腐木棍
immersiveengineering:material:1, 铁棒
immersiveengineering:material:2, 钢棒
immersiveengineering:material:3, 铝棒
immersiveengineering:material:4, 工业大麻纤维
immersiveengineering:material:5, 坚韧布料
immersiveengineering:material:6, 焦煤
immersiveengineering:material:7, 矿渣
immersiveengineering:material:8, 铁质机械零件
immersiveengineering:material:9, 钢质机械零件
immersiveengineering:material:10, 水车部件
immersiveengineering:material:11, 风车叶片
immersiveengineering:material:12, 改良风车叶片
immersiveengineering:material:13, 木握柄
immersiveengineering:material:14, 枪管
immersiveengineering:material:15, 左筒
immersiveengineering:material:16, 击锤
immersiveengineering:material:17, 焦煤粉
immersiveengineering:material:18, HOP石墨粉
immersiveengineering:material:19, HOP石墨锭
immersiveengineering:material:20, 铜线
immersiveengineering:material:21, 琥珀金线
immersiveengineering:material:22, 铝线
immersiveengineering:material:23, 钢线
immersiveengineering:material:24, 硝酸盐粉
immersiveengineering:material:25, 硫磺粉
immersiveengineering:material:26, 真空管
immersiveengineering:material:27, 电路板
immersiveengineering:metal:0, 铜锭
immersiveengineering:metal:1, 铝锭
immersiveengineering:metal:2, 铅锭
immersiveengineering:metal:3, 银锭
immersiveengineering:metal:4, 镍锭
immersiveengineering:metal:5, 铀锭
immersiveengineering:metal:6, 康铜锭
immersiveengineering:metal:7, 琥珀金锭
immersiveengineering:metal:8, 钢锭
immersiveengineering:metal:9, 铜粉
immersiveengineering:metal:10, 铝粉
immersiveengineering:metal:11, 铅粉
immersiveengineering:metal:12, 银粉
immersiveengineering:metal:13, 镍粉
immersiveengineering:metal:14, 铀粉
immersiveengineering:metal:15, 康铜粉
immersiveengineering:metal:16, 琥珀金粉
immersiveengineering:metal:17, 钢粉
immersiveengineering:metal:18, 铁粉
immersiveengineering:metal:19, 金粉
immersiveengineering:metal:20, 铜粒
immersiveengineering:metal:21, 铝粒
immersiveengineering:metal:22, 铅粒
immersiveengineering:metal:23, 银粒
immersiveengineering:metal:24, 镍粒
immersiveengineering:metal:25, 铀粒
immersiveengineering:metal:26, 康铜粒
immersiveengineering:metal:27, 琥珀金粒
immersiveengineering:metal:28, 钢粒
immersiveengineering:metal:29, 铁粒
immersiveengineering:metal:30, 铜板
immersiveengineering:metal:31, 铝板
immersiveengineering:metal:32, 铅板
immersiveengineering:metal:33, 银板
immersiveengineering:metal:34, 镍板
immersiveengineering:metal:35, 铀板
immersiveengineering:metal:36, 康铜板
immersiveengineering:metal:37, 琥珀金板
immersiveengineering:metal:38, 钢板
immersiveengineering:metal:39, 铁板
immersiveengineering:metal:40, 金板
immersiveengineering:tool:0, 工程师锤
immersiveengineering:tool:1, 工程师剪线钳
immersiveengineering:tool:2, 工程师电表
immersiveengineering:tool:3, 工程师手册
immersiveengineering:pickaxe_steel, 钢镐
immersiveengineering:shovel_steel, 钢锹
immersiveengineering:axe_steel, 钢斧
immersiveengineering:sword_steel, 钢剑
immersiveengineering:toolbox, 工程师工具箱
immersiveengineering:wirecoil:0, 低压线圈
immersiveengineering:wirecoil:1, 中压线圈
immersiveengineering:wirecoil:2, 高压线圈
immersiveengineering:wirecoil:3, 麻绳线圈
immersiveengineering:wirecoil:4, 钢线圈
immersiveengineering:wirecoil:5, 红石线圈
immersiveengineering:wirecoil:6, 绝缘低压线圈
immersiveengineering:wirecoil:7, 绝缘中压线圈
immersiveengineering:seed:0, 工业大麻种子
immersiveengineering:drill:0, 采矿机械钻
immersiveengineering:drillhead:0, 钢质钻头
immersiveengineering:drillhead:1, 铁质钻头
immersiveengineering:jerrycan, 油罐
immersiveengineering:mold:0, 金属冲压模具：板材
immersiveengineering:mold:1, 金属冲压模具：齿轮
immersiveengineering:mold:2, 金属冲压模具：金属棒
immersiveengineering:mold:3, 金属冲压模具：弹壳
immersiveengineering:mold:4, 金属冲压模具：线缆
immersiveengineering:mold:5, 金属冲压模具：2x2压缩包
immersiveengineering:mold:6, 金属冲压模具：3x3压缩包
immersiveengineering:mold:7, 金属冲压模具：解压包
immersiveengineering:blueprint, 工程师蓝图
immersiveengineering:revolver, 左轮手枪
immersiveengineering:speedloader, 左轮快速装弹器
immersiveengineering:bullet:0, 小型空弹壳
immersiveengineering:bullet:1, 大型空弹壳
immersiveengineering:bullet:2, 卡苏尔弹
immersiveengineering:bullet:2, 穿甲弹
immersiveengineering:bullet:2, 鹿弹
immersiveengineering:bullet:2, 高爆弹
immersiveengineering:bullet:2, 银弹
immersiveengineering:bullet:2, 龙息弹
immersiveengineering:bullet:2, 药剂弹头
immersiveengineering:bullet:2, 信号弹
immersiveengineering:bullet:2, 叶绿弹
immersiveengineering:bullet:2, 结晶意志弹
immersiveengineering:bullet:2, 狼群弹
immersiveengineering:bullet:2, 钩弹
immersiveengineering:chemthrower, 化学喷射器
immersiveengineering:railgun, 磁轨炮
immersiveengineering:skyhook, 工程师天钩
immersiveengineering:toolupgrade:0, 压缩空气罐
immersiveengineering:toolupgrade:1, 高级润滑系统
immersiveengineering:toolupgrade:2, 附加螺旋钻
immersiveengineering:toolupgrade:3, 大型燃料缸
immersiveengineering:toolupgrade:4, 刺刀
immersiveengineering:toolupgrade:5, 扩充弹夹
immersiveengineering:toolupgrade:6, 加强电子管
immersiveengineering:toolupgrade:7, 聚焦喷嘴
immersiveengineering:toolupgrade:8, 瞄准镜
immersiveengineering:toolupgrade:9, 附加电容
immersiveengineering:toolupgrade:10, 闪光灯
immersiveengineering:toolupgrade:11, 震击发生器
immersiveengineering:toolupgrade:12, 磁力手套
immersiveengineering:toolupgrade:13, 化学液体罐
immersiveengineering:shader, 皮肤
immersiveengineering:shader_bag, 皮肤奖励袋
immersiveengineering:earmuffs, 隔音耳罩
immersiveengineering:coresample, 岩芯样本
immersiveengineering:graphite_electrode, 石墨电极
immersiveengineering:faraday_suit_feet, 法拉第靴子
immersiveengineering:faraday_suit_legs, 法拉第护腿
immersiveengineering:faraday_suit_chest, 法拉第胸甲
immersiveengineering:faraday_suit_head, 法拉第头盔
immersiveengineering:fluorescent_tube, 荧光管
immersiveengineering:powerpack, 电容背包
immersiveengineering:shield, 重型盾牌
immersiveengineering:maintenance_kit, 维护工具包
immersivepetroleum:metal_device:0, 自动润滑器
immersivepetroleum:metal_device:1, 便携式发电机
immersivepetroleum:stone_decoration, tile.immersivepetroleum.stone_decoration.name
immersivepetroleum:material:0, 沥青
immersivepetroleum:schematic, 多方块结构投影仪 %s
immersivepetroleum:speedboat, 汽艇
immersivepetroleum:upgrades:0, 钢制船体
immersivepetroleum:upgrades:1, 破冰船首
immersivepetroleum:upgrades:2, 扩展油箱
immersivepetroleum:upgrades:3, 机动船舵
immersivepetroleum:upgrades:4, 应急桨
immersivepetroleum:oil_can, 润滑油罐
teslacorelib:base_addon, 基础升级板
teslacorelib:energy_tier1, 能量升级I
teslacorelib:energy_tier2, 能量升级II
teslacorelib:machine_case, 机械外壳
teslacorelib:speed_tier1, 速度升级I
teslacorelib:speed_tier2, 速度升级II
teslacorelib:wrench, Tesla扳手
industrialrenewal:ir_manual, 工业复兴手册
industrialrenewal:ingot_steel, 钢锭
industrialrenewal:sponge_iron, 海绵铁
industrialrenewal:screwdrive, 电动螺丝刀
industrialrenewal:steel_saw, 钢锯
industrialrenewal:cargo_container, 集装箱货车
industrialrenewal:fluid_container, 罐车（WIP）
industrialrenewal:steam_locomotive, 蒸汽机车（WIP）
industrialrenewal:small_slab, 小石板
industrialrenewal:stick_iron, 铁棒
industrialrenewal:stick_steel, 钢棒
industrialrenewal:medkit, 医疗包
industrialrenewal:item_fire_extinguisher, 灭火器
industrialrenewal:safety_helmet, 安全帽
industrialrenewal:safety_belt, 安全带
industrialrenewal:record_royal_entrance, 唱片
industrialrenewal:plow_iron, 铁雪犁
industrialrenewal:cartridge_plus, 红石墨盒（加）
industrialrenewal:cartridge_minus, 红石墨盒（减）
industrialrenewal:cartridge_half, 红石墨盒（减半）
industrialrenewal:cartridge_double, 红石墨盒（加倍）
industrialrenewal:cartridge_inverter, 红石墨盒（反相）
industrialrenewal:block_hazard, 物理伤害警告方块
industrialrenewal:aisle_hazard, 辅助与走道警告方块
industrialrenewal:caution_hazard, 注意交通警告方块
industrialrenewal:defective_hazard, 故障机械警告方块
industrialrenewal:fire_hazard, 火灾隐患警告方块
industrialrenewal:radiation_hazard, 辐射警告方块
industrialrenewal:safety_hazard, 急救与安全警告方块
industrialrenewal:concrete, 混凝土
industrialrenewal:platform, 站台
industrialrenewal:roof, 屋顶
industrialrenewal:frame, 轨道架
industrialrenewal:catwalk_hatch, 舱口
industrialrenewal:window, 窗户
industrialrenewal:catwalk, 栈桥
industrialrenewal:handrail, 扶手
industrialrenewal:catwalk_stair, 楼梯
industrialrenewal:catwalk_ladder, 笼式扶梯
industrialrenewal:catwalk_gate, 栈桥门
industrialrenewal:catwalk_pillar, 支柱
industrialrenewal:catwalk_column, 横梁
industrialrenewal:brace, 支撑梁
industrialrenewal:catwalk_steel, 钢栈桥
industrialrenewal:handrail_steel, 钢扶手
industrialrenewal:catwalk_stair_steel, 钢楼梯
industrialrenewal:catwalk_ladder_steel, 笼式钢梯
industrialrenewal:catwalk_steel_pillar, 钢支柱
industrialrenewal:catwalk_column_steel, 钢横梁
industrialrenewal:brace_steel, 钢支撑梁
industrialrenewal:alarm, 工业报警器
industrialrenewal:entity_detector, 实体探测器
industrialrenewal:flame_detector, 火灾报警器
industrialrenewal:sensor_rain, 雨水传感器
industrialrenewal:fuse_box, 保险丝盒
industrialrenewal:conduit_extension, 保险丝盒扩展
industrialrenewal:conduit_connector, 保险丝盒连接
industrialrenewal:signal_indicator, 信号指示器
industrialrenewal:traffic_light, 交通灯
industrialrenewal:firstaid_kit, 急救箱
industrialrenewal:record_player, 多唱片播放器
industrialrenewal:locker, 储物柜
industrialrenewal:gutter, 地沟
industrialrenewal:block_chimney, 烟囱
industrialrenewal:scaffold, 脚手架
industrialrenewal:electric_fence, 电围网
industrialrenewal:electric_gate, 电闸门
industrialrenewal:sign_hv, 危险标志
industrialrenewal:fluorescent, 荧光灯
industrialrenewal:light, 户外照明灯
industrialrenewal:industrial_floor, 工业地板（WIP）
industrialrenewal:energy_cable, 能量线缆（WIP）
industrialrenewal:fluid_pipe, 流体管道（WIP）
industrialrenewal:valve_pipe_large, 流体阀
industrialrenewal:solar_panel, 基础太阳能板
industrialrenewal:normal_rail, 轨道
industrialrenewal:booster_rail, 强化轨道
industrialrenewal:crossing_rail, 道口轨道
industrialrenewal:detector_rail, 探测轨道
industrialrenewal:rail_loader, 转运轨道
industrialrenewal:buffer_stop_rail, 停止缓冲轨道
industrialrenewal:cargo_loader, 货物转运器
inspirations:materials:0, 空白锁
inspirations:materials:1, 空白钥匙
inspirations:materials:4, 蘑菇煲原料
inspirations:materials:5, 兔肉煲原料
inspirations:materials:8, 石棒
inspirations:edibles:0, 甜心菜
inspirations:books:0, 白色的书
inspirations:books:1, 橙色的书
inspirations:books:2, 品红色的书
inspirations:books:3, 淡蓝色的书
inspirations:books:4, 黄色的书
inspirations:books:5, 黄绿色的书
inspirations:books:6, 粉红色的书
inspirations:books:7, 灰色的书
inspirations:books:8, 淡灰色的书
inspirations:books:9, 青色的书
inspirations:books:10, 紫色的书
inspirations:books:11, 蓝色的书
inspirations:books:12, 棕色的书
inspirations:books:13, 绿色的书
inspirations:books:14, 红色的书
inspirations:books:15, 黑色的书
inspirations:books:16, 陷阱书
inspirations:bookshelf:0, 书架
inspirations:bookshelf:0, 书架
inspirations:bookshelf:0, 书架
inspirations:bookshelf:0, 书架
inspirations:bookshelf:0, 书架
inspirations:bookshelf:0, 书架
inspirations:bookshelf:0, 书架
inspirations:bookshelf:0, 书架
inspirations:bookshelf:0, 书架
inspirations:bookshelf:0, 书架
inspirations:bookshelf:0, 书架
inspirations:bookshelf:0, 书架
inspirations:bookshelf:0, 书架
inspirations:bookshelf:0, 书架
inspirations:bookshelf:0, 书架
inspirations:bookshelf:0, 书架
inspirations:bookshelf:0, 书架
inspirations:bookshelf:0, 书架
inspirations:bookshelf:0, 书架
inspirations:bookshelf:0, 书架
inspirations:bookshelf:0, 书架
inspirations:bookshelf:0, 书架
inspirations:bookshelf:0, 书架
inspirations:bookshelf:0, 书架
inspirations:bookshelf:1, 彩虹书架
inspirations:bookshelf:1, 彩虹书架
inspirations:bookshelf:1, 彩虹书架
inspirations:bookshelf:1, 彩虹书架
inspirations:bookshelf:1, 彩虹书架
inspirations:bookshelf:1, 彩虹书架
inspirations:bookshelf:1, 彩虹书架
inspirations:bookshelf:1, 彩虹书架
inspirations:bookshelf:1, 彩虹书架
inspirations:bookshelf:1, 彩虹书架
inspirations:bookshelf:1, 彩虹书架
inspirations:bookshelf:1, 彩虹书架
inspirations:bookshelf:1, 彩虹书架
inspirations:bookshelf:1, 彩虹书架
inspirations:bookshelf:1, 彩虹书架
inspirations:bookshelf:1, 彩虹书架
inspirations:bookshelf:1, 彩虹书架
inspirations:bookshelf:1, 彩虹书架
inspirations:bookshelf:1, 彩虹书架
inspirations:bookshelf:1, 彩虹书架
inspirations:bookshelf:1, 彩虹书架
inspirations:bookshelf:1, 彩虹书架
inspirations:bookshelf:1, 彩虹书架
inspirations:bookshelf:1, 彩虹书架
inspirations:bookshelf:2, 厚重书架
inspirations:bookshelf:2, 厚重书架
inspirations:bookshelf:2, 厚重书架
inspirations:bookshelf:2, 厚重书架
inspirations:bookshelf:2, 厚重书架
inspirations:bookshelf:2, 厚重书架
inspirations:bookshelf:2, 厚重书架
inspirations:bookshelf:2, 厚重书架
inspirations:bookshelf:2, 厚重书架
inspirations:bookshelf:2, 厚重书架
inspirations:bookshelf:2, 厚重书架
inspirations:bookshelf:2, 厚重书架
inspirations:bookshelf:2, 厚重书架
inspirations:bookshelf:2, 厚重书架
inspirations:bookshelf:2, 厚重书架
inspirations:bookshelf:2, 厚重书架
inspirations:bookshelf:2, 厚重书架
inspirations:bookshelf:2, 厚重书架
inspirations:bookshelf:2, 厚重书架
inspirations:bookshelf:2, 厚重书架
inspirations:bookshelf:2, 厚重书架
inspirations:bookshelf:2, 厚重书架
inspirations:bookshelf:2, 厚重书架
inspirations:bookshelf:2, 厚重书架
inspirations:bookshelf:3, 古老书架
inspirations:bookshelf:3, 古老书架
inspirations:bookshelf:3, 古老书架
inspirations:bookshelf:3, 古老书架
inspirations:bookshelf:3, 古老书架
inspirations:bookshelf:3, 古老书架
inspirations:bookshelf:3, 古老书架
inspirations:bookshelf:3, 古老书架
inspirations:bookshelf:3, 古老书架
inspirations:bookshelf:3, 古老书架
inspirations:bookshelf:3, 古老书架
inspirations:bookshelf:3, 古老书架
inspirations:bookshelf:3, 古老书架
inspirations:bookshelf:3, 古老书架
inspirations:bookshelf:3, 古老书架
inspirations:bookshelf:3, 古老书架
inspirations:bookshelf:3, 古老书架
inspirations:bookshelf:3, 古老书架
inspirations:bookshelf:3, 古老书架
inspirations:bookshelf:3, 古老书架
inspirations:bookshelf:3, 古老书架
inspirations:bookshelf:3, 古老书架
inspirations:bookshelf:3, 古老书架
inspirations:bookshelf:3, 古老书架
inspirations:rope:0, 绳索
inspirations:rope:1, 锁链
inspirations:rope:2, 藤蔓绳
inspirations:mulch:0, 有机覆盖物
inspirations:mulch:1, 棕色有机覆盖物
inspirations:mulch:2, 黄色有机覆盖物
inspirations:mulch:3, 琥珀色有机覆盖物
inspirations:mulch:4, 红宝石色有机覆盖物
inspirations:mulch:5, 红色有机覆盖物
inspirations:mulch:6, 黑色有机覆盖物
inspirations:mulch:7, 蓝色有机覆盖物
inspirations:path:0, 圆石路径
inspirations:path:1, 石头路径
inspirations:path:2, 石砖路径
inspirations:path:3, 砖块路径
inspirations:flower:0, 玫瑰
inspirations:flower:1, 欧丁香
inspirations:flower:2, 牡丹
inspirations:flower:3, 青花
inspirations:enlightened_bush:0, 白色闪亮灌木
inspirations:enlightened_bush:0, 白色闪亮灌木
inspirations:enlightened_bush:0, 白色闪亮灌木
inspirations:enlightened_bush:0, 白色闪亮灌木
inspirations:enlightened_bush:0, 白色闪亮灌木
inspirations:enlightened_bush:0, 白色闪亮灌木
inspirations:enlightened_bush:0, 白色闪亮灌木
inspirations:enlightened_bush:0, 白色闪亮灌木
inspirations:enlightened_bush:0, 白色闪亮灌木
inspirations:enlightened_bush:0, 白色闪亮灌木
inspirations:enlightened_bush:0, 白色闪亮灌木
inspirations:enlightened_bush:0, 白色闪亮灌木
inspirations:enlightened_bush:0, 白色闪亮灌木
inspirations:enlightened_bush:0, 白色闪亮灌木
inspirations:enlightened_bush:0, 白色闪亮灌木
inspirations:enlightened_bush:0, 白色闪亮灌木
inspirations:enlightened_bush:0, 白色闪亮灌木
inspirations:enlightened_bush:0, 白色闪亮灌木
inspirations:enlightened_bush:0, 白色闪亮灌木
inspirations:enlightened_bush:0, 白色闪亮灌木
inspirations:enlightened_bush:0, 白色闪亮灌木
inspirations:enlightened_bush:0, 白色闪亮灌木
